"Name","Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+","playerid","mlbamid"
"Jose Urena","MIA","152","2.0%","57.9%","0.03",".076",".096",".091",".187",".015","2.4",".227","","","0.0","-11","-29.3",".086","-52","11589","570632"
"Matt Garza","MIL","70","2.9%","42.9%","0.07",".063",".106",".063",".170",".000","1.6",".121","","","0.0","-5","-13.7",".085","-62","3340","490063"
"Bartolo Colon","- - -","89","1.1%","59.6%","0.02",".060",".071",".120",".192",".060","2.6",".138","","","0.0","-7","-17.4",".083","-53","375","112526"
"Tom Koehler","- - -","77","1.3%","55.8%","0.02",".083",".096",".083",".179",".000","0.4",".207","","","0.0","-6","-15.1",".082","-57","6570","543408"
"Matt Grace","- - -","11","0.0%","63.6%","0.00",".091",".091",".091",".182",".000","0.1",".250","","","0.0","-1","-2.2",".080","-51","11449","594840"
"Dakota Hudson","STL","60","0.0%","40.0%","0.00",".077",".094",".077",".171",".000","1.1",".143","","","0.0","-5","-12.5",".079","-58","19206","641712"
"Austin Voth","WSN","12","0.0%","33.3%","0.00",".091",".091",".091",".182",".000","0.1",".143","","","0.0","-1","-2.4",".079","-60","15047","608723"
"Dustin May","LAD","11","0.0%","36.4%","0.00",".091",".091",".091",".182",".000","0.1",".143","","","0.0","-1","-2.3",".079","-59","19716","669160"
"Jose Quintana","- - -","156","0.6%","45.5%","0.01",".083",".089",".090",".179",".008","1.6",".175","","","0.0","-12","-31.2",".079","-61","11423","500779"
"Antonio Senzatela","COL","114","0.9%","50.0%","0.02",".073",".082",".094",".176",".021","2.6",".179","","","0.0","-9","-23.1",".078","-75","15488","622608"
"Andrew Suarez","SFG","54","3.7%","51.9%","0.07",".060",".096",".060",".156",".000","0.8",".136","","","0.0","-4","-10.5",".077","-59","18300","605498"
"James Paxton","- - -","12","8.3%","66.7%","0.13",".000",".111",".000",".111",".000","0.1",".000","","","0.0","-1","-2.7",".077","-66","11828","572020"
"Dario Agrazal","PIT","24","0.0%","37.5%","0.00",".091",".087",".091",".178",".000","0.1",".143","","","0.0","-2","-5.1",".076","-64","15821","642607"
"John Lamb","- - -","22","4.5%","54.5%","0.08",".050",".095",".050",".145",".000","0.1",".125","","","0.0","-2","-4.4",".075","-69","8493","543424"
"Daniel Johnson","CLE","13","7.7%","38.5%","0.20",".083",".154",".083",".237",".000","0.1",".143","0.0","0.0","0.0","-1","-2.7",".074","-67","19643","669288"
"Alex Cobb","- - -","13","0.0%","46.2%","0.00",".083",".083",".083",".167",".000","0.1",".167","","","0.0","-1","-2.6",".073","-55","6562","502171"
"Alec Asher","- - -","12","0.0%","50.0%","0.00",".083",".083",".083",".167",".000","0.1",".167","","","0.0","-1","-2.4",".073","-66","13560","594742"
"A.J. Jimenez","TEX","13","0.0%","53.8%","0.00",".083",".083",".083",".167",".000","0.1",".200","0.1","-0.1","0.0","-1","-2.7",".073","-80","7077","543362"
"Seby Zavala","CHW","12","0.0%","75.0%","0.00",".083",".083",".083",".167",".000","2.6",".333","0.0","0.1","0.0","-1","-2.6",".072","-68","18887","664874"
"Justin Nicolino","MIA","37","2.7%","35.1%","0.08",".061",".088",".061",".149",".000","0.1",".100","","","0.0","-3","-7.7",".072","-62","11754","592593"
"Archie Bradley","- - -","53","0.0%","58.5%","0.00",".083",".082",".083",".165",".000","2.6",".222","","","0.0","-5","-10.8",".072","-75","12918","605151"
"Jordan Yamamoto","MIA","26","3.8%","34.6%","0.11",".048",".091",".048",".139",".000","0.1",".083","","","0.0","-2","-5.6",".071","-63","17585","657141"
"Lucas Sims","- - -","28","0.0%","50.0%","0.00",".080",".080",".080",".160",".000","2.6",".182","","","0.0","-3","-6.0",".070","-72","13470","608371"
"Mike Foltynewicz","ATL","195","0.5%","54.4%","0.01",".070",".076",".082",".157",".012","2.6",".185","","","0.0","-17","-40.5",".069","-71","10811","592314"
"Domingo German","NYY","10","10.0%","80.0%","0.13",".000",".100",".000",".100",".000","0.1",".000","","","0.0","-1","-2.2",".069","-56","17149","593334"
"Brendan Ryan","LAA","14","0.0%","50.0%","0.00",".077",".077",".077",".154",".000","2.6",".167","0.2","0.1","0.0","-1","-2.9",".068","-71","6073","453895"
"Wei-Yin Chen","MIA","104","0.0%","41.3%","0.00",".072",".072",".082",".155",".010","1.3",".130","","","0.0","-9","-21.6",".067","-61","13071","612672"
"Anibal Sanchez","- - -","108","0.9%","49.1%","0.02",".069",".078",".069",".148",".000","0.3",".146","","","0.0","-10","-22.7",".067","-71","3284","434671"
"Sherman Johnson","LAA","11","0.0%","36.4%","0.00",".000",".091",".000",".091",".000","0.1",".000","0.0","0.0","0.0","-1","-2.2",".065","-72","13906","582473"
"Logan Verrett","- - -","22","0.0%","54.5%","0.00",".053",".053",".105",".158",".053","2.6",".143","","","0.0","-2","-4.6",".065","-68","12905","548337"
"Sal Romano","CIN","72","1.4%","55.6%","0.03",".048",".063",".081",".144",".032","1.1",".136","","","0.0","-6","-15.1",".064","-74","13690","607219"
"Freddy Peralta","MIL","43","0.0%","44.2%","0.00",".073",".073",".073",".146",".000","1.6",".136","","","0.0","-4","-9.0",".064","-73","18679","642547"
"Rubby de la Rosa","ARI","17","0.0%","17.6%","0.00",".071",".071",".071",".143",".000","0.1",".091","","","0.0","-2","-3.6",".063","-80","3862","523989"
"Jarlin Garcia","- - -","12","8.3%","66.7%","0.13",".000",".091",".000",".091",".000","0.1",".000","","","0.0","-1","-2.5",".063","-66","18282","606424"
"Mark Leiter Jr.","- - -","29","0.0%","48.3%","0.00",".071",".071",".071",".143",".000","0.1",".143","","","0.0","-3","-6.3",".063","-73","15551","643410"
"Sean Newcomb","ATL","96","3.1%","58.3%","0.05",".038",".072",".050",".122",".013","2.6",".125","","","0.0","-9","-20.3",".061","-74","16943","656794"
"Amir Garrett","CIN","25","0.0%","28.0%","0.00",".048",".048",".095",".143",".048","2.6",".071","","","0.0","-2","-5.5",".059","-77","14375","607237"
"Martin Perez","- - -","16","0.0%","75.0%","0.00",".067",".067",".067",".133",".000","2.6",".333","","","0.0","-1","-3.3",".059","-57","6902","527048"
"Alex Reyes","STL","16","0.0%","37.5%","0.00",".067",".067",".067",".133",".000","0.1",".111","","","0.0","-2","-3.4",".059","-75","15015","621052"
"T.J. McFarland","- - -","17","0.0%","70.6%","0.00",".067",".067",".067",".133",".000","0.1",".333","","","0.0","-2","-3.8",".058","-72","3237","519008"
"Asher Wojciechowski","- - -","15","0.0%","80.0%","0.00",".067",".067",".067",".133",".000","0.1",".333","","","0.0","-1","-3.3",".058","-78","10836","592879"
"Rafael Montero","- - -","33","0.0%","39.4%","0.00",".067",".067",".067",".133",".000","2.6",".118","","","0.0","-3","-7.2",".058","-70","12760","606160"
"Frank Schwindel","KCR","15","0.0%","13.3%","0.00",".067",".067",".067",".133",".000","0.1",".077","0.0","0.0","0.0","-2","-3.4",".058","-81","15351","643524"
"Felix Pena","- - -","12","8.3%","16.7%","0.50",".000",".083",".000",".083",".000","0.1",".000","","","0.0","-1","-2.6",".058","-67","13403","570240"
"Matt Dominguez","TOR","12","8.3%","25.0%","0.33",".000",".083",".000",".083",".000","0.1",".000","0.0","0.0","0.0","-1","-2.6",".058","-81","4903","518625"
"Aaron Sanchez","- - -","13","7.7%","38.5%","0.20",".000",".077",".000",".077",".000","0.1",".000","","","0.0","-1","-2.9",".053","-79","11490","592717"
"Reynaldo Lopez","- - -","19","0.0%","57.9%","0.00",".059",".059",".059",".118",".000","0.1",".167","","","0.0","-2","-4.2",".052","-78","16400","625643"
"Cody Reed","- - -","29","6.9%","65.5%","0.11",".000",".074",".000",".074",".000","2.6",".000","","","0.0","-3","-6.3",".051","-82","15232","642003"
"Elieser Hernandez","MIA","35","2.9%","48.6%","0.06",".033",".065",".033",".098",".000","0.1",".077","","","0.0","-4","-7.8",".050","-72","16933","622694"
"Touki Toussaint","ATL","20","0.0%","60.0%","0.00",".053",".053",".053",".105",".000","2.6",".143","","","0.0","-2","-4.6",".046","-79","16929","657053"
"Robert Stephenson","CIN","42","2.4%","52.4%","0.05",".028",".054",".028",".082",".000","2.6",".071","","","0.0","-5","-9.9",".042","-86","13594","596112"
"Merrill Kelly","ARI","60","3.3%","41.7%","0.08",".019",".056",".019",".075",".000","2.6",".037","","","0.0","-7","-14.4",".042","-88","11156","518876"
"Chi Chi Gonzalez","- - -","24","0.0%","62.5%","0.00",".042",".042",".042",".083",".000","0.1",".111","","","0.0","-3","-5.9",".036","-100","14663","592346"
"Alex Young","ARI","25","0.0%","72.0%","0.00",".040",".040",".040",".080",".000","2.6",".143","","","0.0","-3","-6.2",".035","-93","18333","622065"
"Ivan Nova","- - -","149","0.0%","55.7%","0.00",".037",".037",".037",".074",".000","2.0",".096","","","0.0","-18","-35.4",".033","-90","1994","467100"
"Paul Clemens","- - -","23","4.3%","47.8%","0.09",".000",".045",".000",".045",".000","2.6",".000","","","0.0","-3","-5.4",".031","-92","8037","518560"
"Drew Smyly","- - -","22","4.5%","40.9%","0.11",".000",".045",".000",".045",".000","2.6",".000","","","0.0","-3","-5.5",".031","-93","11760","592767"
"Scott Feldman","- - -","40","0.0%","45.0%","0.00",".028",".028",".028",".056",".000","0.1",".056","","","0.0","-5","-10.0",".024","-100","6283","444857"
"Neftali Feliz","- - -","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","18","491703"
"Xavier Cedeno","- - -","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","36","458584"
"Zach Phillips","PIT","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","99","452061"
"Fernando Rodney","- - -","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","494","407845"
"Jason Grilli","- - -","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","521","276351"
"Rhiner Cruz","TOR","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","711","462480"
"Kyle Lohse","TEX","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","739","346798"
"Scott Carroll","CHW","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","888","453222"
"Marco Estrada","- - -","10","0.0%","70.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","-1","-2.7",".000","-100","1118","462136"
"Joe Nathan","- - -","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","1122","150274"
"Jerome Williams","STL","2","0.0%","50.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","-0.5",".000","-100","1137","425532"
"Tommy Hunter","- - -","1","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","-0.3",".000","-100","1157","488984"
"Matt Bush","TEX","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","1246","456713"
"Adam Ottavino","- - -","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","1247","493603"
"Colby Lewis","TEX","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","1259","407890"
"Pedro Beato","PHI","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","1330","474039"
"Curtis Partch","PIT","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","1333","489197"
"Blake Wood","- - -","3","0.0%","100.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","-0.8",".000","-100","1345","502028"
"Andrew Bailey","- - -","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","1368","457732"
"Joaquin Benoit","- - -","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","1437","276542"
"Jon Edwards","CLE","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","1483","457754"
"Sean Doolittle","- - -","3","0.0%","66.7%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","-0.8",".000","-100","1581","448281"
"Francisco Rodriguez","DET","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","1642","408061"
"Javier Lopez","SFG","1","0.0%","100.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","-0.3",".000","-100","1663","425657"
"Chin-hui Tsao","LAD","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","1776","425835"
"Matt Belisle","- - -","4","0.0%","50.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","-1","-1.1",".000","-100","1837","279571"
"Ryan Madson","- - -","1","0.0%","100.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","-0.3",".000","-100","1852","425492"
"Sean Burnett","WSN","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","1886","430634"
"Matt Thornton","SDP","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","1918","407819"
"Cory Luebke","PIT","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","1984","458537"
"Jeremy Guthrie","WSN","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","2072","425386"
"Chien-Ming Wang","KCR","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","2074","425426"
"Adam Loewen","ARI","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","2134","429400"
"Chris Narveson","MIA","3","0.0%","66.7%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","-0.8",".000","-100","2141","429780"
"Chad Qualls","COL","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","2170","430589"
"Blaine Boyer","- - -","1","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","-0.3",".000","-100","2237","430641"
"Joel Peralta","- - -","2","0.0%","50.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","-0.5",".000","-100","2332","407908"
"Cory Rasmus","LAA","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","2413","474284"
"Eric Surkamp","OAK","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","2540","474668"
"Brian Matusz","- - -","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","2646","451085"
"Brett Cecil","- - -","1","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","-0.3",".000","-100","2660","446399"
"Joba Chamberlain","CLE","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","2692","501955"
"Fabio Castillo","LAD","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","2826","503566"
"Rafael Ynoa","COL","5","0.0%","40.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0.0","0.0","-1","-1.3",".000","-100","2832","501255"
"Ross Detwiler","- - -","4","0.0%","50.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","-1","-1.1",".000","-100","2859","446321"
"Santiago Casilla","- - -","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","2873","433586"
"Luis Avilan","- - -","3","0.0%","66.7%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","-0.8",".000","-100","2882","501593"
"Zach McAllister","- - -","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","2895","502083"
"Josh Ravin","- - -","2","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","-0.5",".000","-100","2951","502051"
"Tony Watson","- - -","2","0.0%","50.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","-0.5",".000","-100","3132","453265"
"Tim Collins","- - -","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","3164","525768"
"Will Harris","- - -","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","3192","501789"
"Chris Young","KCR","1","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","-0.3",".000","-100","3196","432934"
"Jean Machi","SEA","1","0.0%","100.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","-0.3",".000","-100","3220","466948"
"Zack Britton","- - -","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","3240","502154"
"Roberto Hernandez","ATL","4","0.0%","75.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","-1","-1.1",".000","-100","3273","433584"
"Joe Smith","- - -","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","3281","501925"
"Darren O'Day","- - -","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","3321","503285"
"Cesar Ramos","TEX","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","3357","459987"
"Jumbo Diaz","- - -","1","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","-0.3",".000","-100","3397","471822"
"Carlos Frias","LAD","1","0.0%","100.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","-0.3",".000","-100","3547","516910"
"Liam Hendriks","OAK","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","3548","521230"
"Tony Barnette","- - -","0","0.0%","0.0%","0.00",".000",".000",".000",".000",".000","0.1",".000","","","0.0","0","0.0",".000","","3555","501817"
