"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Drew Steckenrider","- - -","8.72","3.02","2.89","1.12","23.5%","8.1%","15.3%",".227","1.19",".273","78.8%","88","98","105","3.47","3.98","-0.51","4.40","3.86","18806","608716"
"Ross Stripling","- - -","8.57","1.99","4.31","1.39","23.0%","5.3%","17.7%",".247","1.18",".289","76.5%","90","94","91","3.74","3.98","-0.24","3.80","3.84","13273","548389"
"Edgar Santana","- - -","7.18","1.98","3.63","1.16","19.5%","5.4%","14.1%",".234","1.12",".264","75.9%","83","97","96","3.39","3.98","-0.60","3.97","3.78","17355","650828"
"Andre Pallante","STL","6.08","3.33","1.83","0.75","16.0%","8.8%","7.2%",".272","1.42",".311","81.3%","82","102","93","3.17","3.98","-0.82","3.71","3.78","26108","669467"
"Tim Hill","- - -","7.76","2.99","2.60","0.90","20.4%","7.8%","12.6%",".236","1.23",".281","68.4%","92","94","92","3.88","3.98","-0.10","3.91","3.67","16814","657612"
"Ian Anderson","ATL","8.66","4.00","2.17","0.96","22.5%","10.4%","12.1%",".232","1.33",".283","74.1%","94","98","96","3.97","3.99","-0.02","4.00","4.39","19951","666120"
"Jacob Webb","ATL","8.33","3.64","2.29","0.94","21.9%","9.6%","12.3%",".237","1.30",".288","74.9%","57","93","110","2.47","3.99","-1.52","4.76","4.38","19274","657097"
"Huascar Brazoban","MIA","11.25","5.91","1.90","0.84","28.4%","14.9%","13.5%",".220","1.47",".307","80.4%","79","102","98","3.09","3.99","-0.89","3.93","3.87","6107","623211"
"Kendall Graveman","- - -","8.74","3.47","2.52","0.98","22.8%","9.0%","13.7%",".240","1.30",".295","70.5%","95","96","91","3.88","3.99","-0.11","3.79","3.73","15514","608665"
"Bud Norris","STL","10.46","3.28","3.19","1.25","27.3%","8.6%","18.8%",".233","1.25",".299","76.0%","92","100","90","3.59","3.99","-0.40","3.65","3.30","9492","502032"
"Kodi Whitley","STL","9.28","4.64","2.00","0.84","24.9%","12.4%","12.4%",".183","1.17",".229","75.4%","85","98","108","3.38","4.00","-0.62","4.52","4.20","19731","676831"
"Daniel Zamora","- - -","11.05","3.68","3.00","1.23","28.4%","9.5%","18.9%",".250","1.36",".333","71.9%","112","95","106","4.50","4.00","0.50","4.59","3.61","17811","623354"
"Chih-Wei Hu","TBR","8.31","2.08","4.00","1.38","24.0%","6.0%","18.0%",".149","0.77",".152","55.6%","101","98","101","4.15","4.01","0.15","4.29","3.77","16419","629496"
"Jalen Beeks","- - -","8.68","3.44","2.52","0.99","22.3%","8.8%","13.5%",".259","1.39",".319","73.2%","98","96","96","4.09","4.01","0.08","4.19","4.05","17192","656222"
"Ryan Sherriff","- - -","6.30","3.90","1.62","0.30","15.8%","9.8%","6.0%",".243","1.37",".290","69.5%","97","97","125","3.90","4.01","-0.11","5.38","4.80","12249","595411"
"Yerry De Los Santos","PIT","9.12","3.86","2.36","1.05","23.2%","9.8%","13.4%",".220","1.29",".268","53.7%","121","100","98","4.91","4.01","0.90","3.93","3.67","21420","660787"
"Triston McKenzie","CLE","9.61","2.90","3.32","1.36","27.0%","8.1%","18.9%",".195","1.03",".232","75.8%","89","97","98","3.68","4.01","-0.33","4.02","3.80","18000","663474"
"Jonathan Hernandez","TEX","8.88","4.38","2.03","0.81","23.1%","11.4%","11.7%",".220","1.31",".275","75.1%","74","92","102","3.23","4.01","-0.78","4.36","4.17","17464","642546"
"Tyler Cyr","- - -","10.80","3.38","3.20","1.35","29.1%","9.1%","20.0%",".224","1.20",".290","91.5%","71","103","74","2.70","4.01","-1.31","2.95","2.90","18421","664202"
"Seunghwan Oh","- - -","9.87","2.39","4.13","1.45","26.2%","6.4%","19.9%",".242","1.20",".296","76.9%","87","91","97","4.05","4.01","0.04","4.12","3.41","18719","493200"
"Matt Strahm","- - -","9.36","2.36","3.97","1.31","24.7%","6.2%","18.5%",".237","1.18",".287","76.1%","92","95","98","3.81","4.01","-0.20","4.17","3.72","13799","621381"
"Yoshihisa Hirano","- - -","8.95","3.62","2.47","1.03","23.5%","9.5%","14.0%",".236","1.30",".292","73.7%","86","97","100","3.69","4.02","-0.33","4.25","4.00","19756","673633"
"Paul Fry","- - -","9.85","4.92","2.00","0.76","24.6%","12.3%","12.3%",".233","1.43",".305","64.4%","109","88","93","4.82","4.02","0.80","4.08","4.06","15832","643316"
"Zach Eflin","PHI","8.23","2.22","3.71","1.27","21.6%","5.8%","15.8%",".260","1.28",".307","71.3%","98","92","95","4.16","4.02","0.14","4.05","4.14","13774","621107"
"Taylor Williams","- - -","9.67","4.50","2.15","0.86","23.4%","10.9%","12.5%",".269","1.57",".346","65.6%","131","97","103","5.46","4.03","1.43","4.33","4.15","14899","592865"
"Miguel Aguilar","ARI","3.86","5.14","0.75","0.00","10.3%","13.8%","-3.4%",".240","1.43",".273","40.0%","151","97","137","6.43","4.03","2.40","5.79","6.26","19246","620396"
"Josh Staumont","KCR","10.13","4.98","2.04","0.91","26.1%","12.8%","13.3%",".220","1.37",".287","72.5%","89","96","112","3.82","4.03","-0.21","4.76","4.22","18335","622251"
"Brendan McKay","TBR","10.29","2.94","3.50","1.47","25.9%","7.4%","18.5%",".265","1.41",".331","64.0%","117","92","96","5.14","4.03","1.11","4.38","4.17","20186","656713"
"Dillon Tate","BAL","7.19","2.66","2.70","0.85","19.4%","7.2%","12.2%",".219","1.11",".255","68.1%","93","93","95","3.97","4.03","-0.06","4.01","3.70","17796","622253"
"Brent Suter","MIL","8.00","2.19","3.65","1.27","21.5%","5.9%","15.6%",".242","1.18",".281","73.7%","86","98","93","3.55","4.03","-0.48","3.84","3.82","13942","608718"
"Carlos Martinez","STL","8.15","4.14","1.97","0.70","20.5%","10.4%","10.1%",".239","1.38",".293","67.2%","113","98","108","4.58","4.04","0.54","4.56","4.59","11682","593372"
"Adonis Medina","- - -","6.88","3.31","2.08","0.51","16.5%","7.9%","8.5%",".292","1.56",".348","65.9%","137","100","110","5.35","4.04","1.31","4.52","4.16","19903","658431"
"Braxton Garrett","MIA","9.02","3.40","2.65","1.04","23.0%","8.7%","14.3%",".269","1.43",".336","75.6%","102","100","94","4.10","4.04","0.05","3.86","4.04","21844","666129"
"Trevor Rosenthal","- - -","12.69","7.85","1.62","0.46","31.3%","19.3%","11.9%",".168","1.46",".263","54.1%","143","91","114","6.46","4.05","2.42","5.08","4.85","10745","572096"
"Patrick Murphy","- - -","8.62","4.54","1.90","0.68","20.3%","10.7%","9.6%",".276","1.64",".344","67.9%","111","95","103","4.76","4.05","0.72","4.37","4.31","19712","641907"
"Michael Lorenzen","- - -","7.76","3.80","2.04","0.86","20.4%","10.0%","10.4%",".232","1.29",".277","74.0%","88","94","103","3.74","4.05","-0.31","4.31","4.39","14843","547179"
"Luke Weaver","- - -","8.77","3.03","2.90","1.19","22.2%","7.7%","14.5%",".265","1.40",".321","68.1%","117","98","103","4.86","4.05","0.81","4.34","4.26","16918","596133"
"Carl Edwards Jr.","- - -","9.81","4.71","2.08","1.02","25.5%","12.3%","13.2%",".212","1.32",".268","74.9%","89","98","105","3.69","4.05","-0.36","4.33","4.03","13607","605218"
"Sean Manaea","- - -","8.25","2.14","3.86","1.32","22.1%","5.7%","16.4%",".244","1.18",".284","73.2%","100","99","94","4.02","4.05","-0.03","3.94","3.99","15873","640455"
"Kyle Muller","ATL","9.00","5.14","1.75","0.73","22.9%","13.1%","9.8%",".212","1.37",".267","64.7%","122","99","114","5.14","4.05","1.09","4.76","4.88","20167","666205"
"Brad Boxberger","- - -","10.60","4.33","2.45","1.15","27.5%","11.2%","16.3%",".214","1.28",".276","76.5%","88","98","99","3.69","4.05","-0.36","4.15","3.74","10133","502202"
"Santiago Casilla","OAK","6.32","5.74","1.10","0.00","16.7%","15.2%","1.5%",".167","1.21",".209","73.8%","77","98","138","3.16","4.05","-0.89","5.85","5.49","2873","433586"
"Louis Head","- - -","8.20","3.39","2.42","0.85","21.3%","8.8%","12.5%",".221","1.21",".267","71.8%","103","102","127","4.10","4.06","0.04","5.28","4.32","13259","545343"
"Zack Britton","- - -","7.71","5.14","1.50","0.51","20.7%","13.8%","6.9%",".196","1.26",".243","77.4%","65","91","89","2.83","4.06","-1.23","3.91","4.03","3240","502154"
"Lucas Sims","- - -","12.26","4.37","2.81","1.30","32.2%","11.5%","20.8%",".194","1.20",".264","66.4%","105","91","97","4.70","4.06","0.63","4.18","3.52","13470","608371"
"Scott Alexander","- - -","6.45","3.37","1.92","0.77","17.5%","9.1%","8.4%",".232","1.23",".267","77.1%","79","98","87","3.16","4.06","-0.91","3.65","3.53","10591","518397"
"Yusmeiro Petit","OAK","6.56","1.47","4.47","1.27","18.7%","4.2%","14.5%",".214","0.96",".230","80.5%","73","96","107","3.07","4.06","-0.99","4.66","4.19","4020","433589"
"Jake Diekman","- - -","12.11","5.58","2.17","0.95","30.1%","13.9%","16.2%",".215","1.42",".306","71.8%","98","97","97","4.20","4.07","0.13","4.11","3.86","5003","518617"
"Mychal Givens","- - -","10.33","3.87","2.67","1.21","27.5%","10.3%","17.2%",".222","1.25",".284","74.0%","87","92","95","3.84","4.07","-0.23","4.07","3.67","10430","571710"
"Jake Odorizzi","- - -","8.69","3.20","2.71","1.15","22.8%","8.4%","14.4%",".241","1.28",".291","72.0%","97","96","109","4.19","4.07","0.12","4.67","4.44","6397","543606"
"Merrill Kelly","ARI","7.76","2.58","3.01","1.19","20.8%","6.9%","13.9%",".245","1.23",".285","74.2%","92","98","99","3.96","4.07","-0.11","4.20","4.36","11156","518876"
"Yonny Chirinos","TBR","7.65","2.16","3.53","1.19","20.9%","5.9%","15.0%",".238","1.14",".274","75.0%","83","96","93","3.54","4.07","-0.53","4.09","4.13","16401","630023"
"Tyler Clippard","- - -","9.63","2.74","3.51","1.30","26.2%","7.5%","18.7%",".205","1.06",".248","79.5%","76","94","111","3.32","4.08","-0.75","4.82","3.84","5640","461325"
"Kyle Finnegan","WSN","9.44","3.95","2.39","1.14","24.7%","10.3%","14.3%",".233","1.32",".289","73.2%","82","96","93","3.43","4.08","-0.64","3.89","3.82","15009","640448"
"Kervin Castro","- - -","8.42","3.86","2.18","1.05","21.2%","9.7%","11.5%",".275","1.52",".333","69.0%","123","102","107","4.91","4.08","0.83","4.40","4.18","21656","665645"
"Zach Duke","- - -","8.24","4.66","1.77","0.60","19.9%","11.3%","8.7%",".261","1.55",".324","71.2%","101","93","101","4.42","4.08","0.34","4.35","4.26","3840","435043"
"Marcus Walden","BOS","8.49","3.74","2.27","0.93","21.9%","9.6%","12.3%",".241","1.34",".294","64.1%","95","91","93","4.50","4.08","0.42","4.20","4.17","8004","519393"
"Domingo Tapia","- - -","6.87","5.07","1.35","0.49","17.2%","12.7%","4.5%",".255","1.55",".305","72.1%","111","100","120","4.42","4.08","0.34","4.99","5.00","12178","593619"
"John Axford","- - -","8.84","3.76","2.35","0.98","22.7%","9.7%","13.0%",".256","1.40",".318","60.6%","133","96","95","5.56","4.09","1.48","3.99","3.76","9059","446099"
"Rich Hill","- - -","8.98","2.95","3.05","1.21","24.0%","7.9%","16.1%",".231","1.20",".279","76.3%","91","100","100","3.68","4.09","-0.40","4.17","4.09","4806","448179"
"Sam Freeman","- - -","10.05","6.44","1.56","0.63","25.4%","16.3%","9.1%",".220","1.52",".298","73.1%","98","99","102","4.08","4.09","-0.01","4.26","4.53","6832","518693"
"Michael Kopech","CHW","9.89","3.68","2.69","1.24","26.3%","9.8%","16.5%",".211","1.19",".260","77.0%","89","98","104","3.64","4.09","-0.46","4.21","3.90","17282","656629"
"Brock Burke","TEX","8.59","2.89","2.97","1.24","23.2%","7.8%","15.4%",".227","1.17",".269","76.6%","74","96","98","3.30","4.09","-0.79","4.05","3.79","17968","656271"
"Roenis Elias","- - -","7.21","3.06","2.35","0.99","19.0%","8.1%","10.9%",".236","1.25",".271","71.0%","78","95","112","3.31","4.09","-0.78","4.86","4.53","12673","606273"
"Trevor Megill","- - -","10.35","3.28","3.16","1.44","25.4%","8.0%","17.4%",".303","1.62",".387","61.5%","151","102","90","6.03","4.09","1.94","3.66","3.42","17722","656730"
"Dominic Leone","- - -","9.64","4.11","2.35","1.17","24.5%","10.5%","14.1%",".249","1.43",".311","74.8%","96","100","101","3.91","4.09","-0.19","4.24","4.02","13763","608678"
"Hunter Wood","- - -","8.47","3.15","2.69","1.18","21.9%","8.1%","13.7%",".250","1.34",".298","79.1%","78","96","104","3.35","4.10","-0.75","4.60","4.21","15091","621056"
"Mitch Keller","PIT","8.50","3.91","2.17","0.93","21.1%","9.7%","11.4%",".286","1.57",".353","70.1%","120","98","105","5.00","4.10","0.90","4.36","4.52","17594","656605"
"Amir Garrett","- - -","11.14","5.00","2.23","1.09","28.8%","12.9%","15.9%",".216","1.35",".291","72.7%","102","95","95","4.38","4.10","0.28","3.96","3.85","14375","607237"
"Justin Anderson","LAA","11.17","6.33","1.76","0.79","27.7%","15.7%","12.0%",".220","1.52",".306","70.1%","107","92","103","4.75","4.10","0.65","4.52","4.45","16201","605121"
"Sean Guenther","MIA","6.64","4.43","1.50","0.44","14.6%","9.7%","4.9%",".341","2.02",".400","50.5%","228","99","127","9.30","4.10","5.19","5.37","5.01","20045","674944"
"Kevin McCarthy","KCR","5.60","2.80","2.00","0.78","14.6%","7.3%","7.3%",".273","1.38",".306","74.8%","84","95","94","3.84","4.11","-0.27","4.13","4.05","15240","641838"
"Lucas Giolito","CHW","9.77","3.40","2.88","1.30","26.0%","9.0%","16.9%",".230","1.24",".285","71.4%","103","94","95","4.38","4.11","0.27","4.06","4.04","15474","608337"
"Kyle Hendricks","CHC","7.12","1.89","3.76","1.21","19.1%","5.1%","14.0%",".253","1.19",".286","74.2%","93","98","99","3.87","4.11","-0.24","4.21","4.34","12049","543294"
"Franmil Reyes","CHC","9.00","0.00","1.00","0.00","33.3%","0.0%","33.3%",".000","0.00",".000","100.0%","0","104","103","0.00","4.11","-4.11","4.11","1.02","14566","614177"
"MacKenzie Gore","SDP","9.26","4.76","1.95","0.90","23.3%","12.0%","11.3%",".246","1.47",".312","74.1%","116","103","111","4.50","4.11","0.39","4.42","4.43","22201","669022"
"Jon Gray","- - -","9.12","3.05","2.99","1.27","23.8%","7.9%","15.8%",".249","1.31",".303","69.8%","99","94","91","4.56","4.11","0.44","3.84","4.04","14916","592351"
"Jace Fry","CHW","11.19","5.49","2.04","1.02","28.5%","14.0%","14.5%",".217","1.42",".294","66.9%","108","90","87","4.75","4.11","0.63","3.87","4.05","16159","605240"
"Phil Bickford","- - -","10.16","2.62","3.88","1.51","27.6%","7.1%","20.5%",".220","1.11",".268","73.3%","102","100","89","4.13","4.12","0.01","3.65","3.15","18519","641360"
"Matt Bowman","- - -","8.35","3.93","2.13","0.98","20.7%","9.8%","11.0%",".253","1.45",".305","68.9%","113","96","99","4.75","4.12","0.63","4.25","4.21","13528","621199"
"Mike Hauschild","TOR","5.40","4.32","1.25","0.00","13.9%","11.1%","2.8%",".233","1.32",".280","69.2%","100","97","148","4.32","4.12","0.20","6.30","5.46","14033","623434"
"Charlie Culberson","- - -","1.23","3.68","0.33","0.00","3.2%","9.7%","-6.5%",".250","1.36",".259","90.0%","30","98","161","1.23","4.12","-2.89","6.80","6.78","3298","518586"
"Joey Lucchesi","- - -","9.30","2.99","3.12","1.33","24.5%","7.9%","16.7%",".243","1.27",".295","73.8%","104","98","93","4.24","4.12","0.12","3.99","4.09","19320","664192"
"Wade Miley","- - -","6.91","3.13","2.20","0.91","18.0%","8.2%","9.8%",".249","1.32",".287","75.1%","80","94","100","3.50","4.12","-0.62","4.33","4.67","8779","489119"
"Luis Gil","NYY","11.61","5.67","2.05","1.08","29.1%","14.2%","14.9%",".198","1.38",".266","77.3%","91","96","109","3.78","4.12","-0.34","4.65","4.45","21052","661563"
"Cal Quantrill","- - -","7.05","2.48","2.84","1.07","18.8%","6.6%","12.2%",".245","1.22",".280","75.5%","86","99","106","3.54","4.12","-0.59","4.43","4.48","19312","615698"
"Foster Griffin","- - -","5.62","5.62","1.00","0.00","13.2%","13.2%","0.0%",".219","1.50",".259","46.2%","168","104","133","6.75","4.13","2.62","5.30","5.26","16432","656492"
"Steven Wilson","SDP","9.00","3.40","2.65","1.19","24.8%","9.3%","15.4%",".188","1.06",".221","79.3%","79","104","116","3.06","4.13","-1.07","4.62","3.95","20353","621051"
"Chris Stratton","- - -","8.37","3.61","2.32","1.10","21.3%","9.2%","12.1%",".267","1.45",".321","69.2%","113","100","102","4.66","4.14","0.53","4.30","4.32","13761","608717"
"Fernando Rodney","- - -","9.56","4.82","1.98","0.96","24.0%","12.1%","11.9%",".257","1.53",".329","73.8%","100","96","98","4.34","4.14","0.20","4.26","4.24","494","407845"
"Reid Detmers","LAA","8.48","3.43","2.47","1.08","22.0%","8.9%","13.1%",".237","1.29",".285","73.1%","105","100","111","4.27","4.14","0.13","4.43","4.29","27468","672282"
"Ian Gibaut","- - -","10.64","5.06","2.10","1.04","26.4%","12.5%","13.8%",".257","1.56",".343","72.4%","111","95","99","4.93","4.15","0.78","4.19","4.03","17871","664139"
"Ryan Yarbrough","TBR","7.25","2.03","3.56","1.16","19.2%","5.4%","13.8%",".251","1.20",".286","69.2%","105","101","104","4.33","4.15","0.18","4.46","4.26","16502","642232"
"Dennis Santana","- - -","8.29","4.66","1.78","0.71","20.9%","11.8%","9.2%",".237","1.42",".294","61.5%","126","98","109","5.12","4.15","0.97","4.54","4.43","17878","642701"
"Erik Swanson","SEA","9.66","1.98","4.88","1.63","26.3%","5.4%","20.9%",".226","1.09",".266","68.2%","98","97","93","4.13","4.15","-0.02","4.02","3.45","16587","657024"
"Matt Dermody","CHC","9.00","9.00","1.00","0.00","20.0%","20.0%","0.0%",".250","2.00",".333","50.0%","224","103","102","9.00","4.15","4.85","4.15","5.35","14844","571616"
"Cody Reed","- - -","8.62","3.80","2.27","1.01","21.9%","9.7%","12.3%",".254","1.41",".310","76.5%","89","97","91","3.80","4.16","-0.35","3.84","3.93","15232","642003"
"Luis Perdomo","- - -","6.96","3.03","2.30","0.97","17.9%","7.8%","10.1%",".269","1.40",".311","65.9%","123","99","101","5.02","4.16","0.87","4.28","4.31","14682","606131"
"Enyel De Los Santos","- - -","10.09","3.64","2.77","1.29","25.8%","9.3%","16.5%",".250","1.37",".316","69.1%","114","99","93","4.70","4.16","0.54","3.84","3.65","18403","660853"
"Felix Pena","LAA","8.99","3.06","2.93","1.24","23.4%","8.0%","15.4%",".239","1.27",".287","68.0%","103","93","93","4.60","4.16","0.44","4.12","4.07","13403","570240"
"John Gant","- - -","7.81","4.98","1.57","0.68","20.3%","12.9%","7.3%",".218","1.36",".265","71.1%","91","101","111","3.68","4.16","-0.48","4.66","4.99","13684","607231"
"Kris Medlen","ARI","9.00","9.00","1.00","0.00","16.0%","16.0%","0.0%",".429","3.25",".529","46.2%","387","105","154","15.75","4.16","11.59","6.22","5.94","9417","450665"
"Taijuan Walker","- - -","7.93","2.91","2.73","1.17","21.3%","7.8%","13.5%",".231","1.20",".268","73.9%","97","102","103","3.78","4.16","-0.38","4.28","4.32","11836","592836"
"Nestor Cortes","- - -","9.43","2.75","3.43","1.47","25.5%","7.4%","18.1%",".224","1.15",".266","80.0%","85","97","100","3.60","4.16","-0.57","4.20","3.87","17874","641482"
"Aaron Civale","CLE","7.95","2.17","3.67","1.33","21.6%","5.9%","15.7%",".243","1.17",".281","72.3%","97","98","96","4.08","4.16","-0.08","4.09","4.15","19479","650644"
"Anthony Rizzo","CHC","9.00","9.00","1.00","0.00","25.0%","25.0%","0.0%",".000","1.00",".000","100.0%","0","101","140","0.00","4.17","-4.17","5.82","6.38","3473","519203"
"Danny Mendick","CHW","9.00","0.00","1.00","0.00","20.0%","0.0%","20.0%",".250","1.00",".333","100.0%","0","94","138","0.00","4.17","-4.17","5.93","3.06","18889","664901"
"Kyle Dohy","PHI","9.00","9.00","1.00","0.00","20.0%","20.0%","0.0%",".250","2.00",".333","100.0%","0","96","140","0.00","4.17","-4.17","5.93","5.82","20334","675971"
"Gerardo Reyes","- - -","12.21","4.50","2.71","1.29","29.5%","10.9%","18.6%",".241","1.46",".329","54.7%","176","97","115","7.39","4.17","3.22","4.98","3.86","16306","622103"
"Jeremiah Estrada","CHC","12.71","4.76","2.67","1.59","32.0%","12.0%","20.0%",".273","1.59",".385","92.1%","79","106","86","3.18","4.17","-0.99","3.44","3.17","22210","669093"
"Greg Weissert","NYY","8.74","3.97","2.20","0.79","22.9%","10.4%","12.5%",".146","0.97",".172","51.7%","144","105","120","5.56","4.17","1.39","4.72","3.94","20375","669711"
"Jeurys Familia","- - -","9.67","4.73","2.04","0.99","24.3%","11.9%","12.4%",".254","1.51",".325","72.6%","111","100","98","4.46","4.17","0.29","4.16","4.11","5114","544727"
"Caleb Baragar","SFG","6.95","3.38","2.06","0.79","18.8%","9.1%","9.7%",".218","1.17",".254","77.8%","65","101","140","2.78","4.17","-1.39","6.08","5.21","19231","670056"
